row_index,rank,feature,contribution,observed_value
219,5,f_310,-0.007751489361702127,0.2847
1080,1,f_021,0.008000000000000007,-5264.0
1080,2,f_023,0.008000000000000007,-994.0
1080,3,f_136,-0.008,70.8
1080,4,f_167,-0.0040000000000000036,2.2
1080,5,f_213,-0.0040000000000000036,0.0152
545,1,f_198,-0.008234893617021295,0.208
545,2,f_031,-0.007999999999999986,4.6684
545,3,f_250,-0.007999999999999986,68.0631
545,4,f_312,0.007771914893617025,0.0494
545,5,f_033,0.0077344680851063816,8.5135
313,1,f_130,-0.011754893617021284,0.6518
313,2,f_065,0.01175148936170213,31.7642
313,3,f_144,0.008000000000000007,0.0871
313,4,f_319,-0.007999999999999993,5.1863
313,5,f_036,-0.007999999999999993,40.6512
1219,1,f_035,-0.008,64.2989
1219,2,f_129,-0.007744680851063834,-3.072
1219,3,f_522,-0.007507987220447279,6.3636
1219,4,f_440,-0.004455727837541508,22.7345
1219,5,f_542,-0.004262127659574476,0.115
444,1,f_446,-0.015999999999999973,1.0315
444,2,f_341,0.01200000000000001,2.9654
444,3,f_175,-0.011215140262908221,0.6831
444,4,f_281,0.008000000000000021,0.012
444,5,f_225,-0.007999999999999993,559.2002
956,1,f_035,-0.007697021276595745,76.2508
956,2,f_446,-0.007164485529818812,1.0044
956,3,f_213,-0.004117389399912394,0.0143
956,4,f_453,-0.0040000000000000036,7.7498
956,5,f_079,-0.0040000000000000036,-0.0037
296,1,f_162,-0.01175489361702127,96.0
296,2,f_021,-0.007944673971618466,-6483.75
296,3,f_472,0.0040000000000000036,120.8935
296,4,f_070,0.0040000000000000036,611.3082
296,5,f_215,0.0040000000000000036,0.0859
344,1,f_059,0.015717446808510636,14.0673
344,2,f_152,0.012228085106382972,1.0018
344,3,f_296,-0.007855379188712514,229.9947
344,4,f_295,-0.00775489361702128,135.5089
344,5,f_287,0.007538091419406576,0.2706
972,1,f_129,-0.012,-2.647
972,2,f_468,-0.007999999999999997,279.8434
972,3,f_577,-0.007724255319148932,17.0028
972,4,f_051,-0.004,230.6777
972,5,f_021,-0.004,-5274.25
720,1,f_033,-0.011999999999999997,8.3436
720,2,f_459,-0.008,2.3468
720,3,f_351,-0.007737872340425542,0.0089
720,4,f_203,0.0040000000000000036,38.811
720,5,f_156,0.0040000000000000036,0.0616
1138,1,f_125,-0.011407407407407408,1.617
1138,2,f_147,0.00788732394366197,0.006
1138,3,f_023,0.007851721094439539,-3360.75
1138,4,f_135,-0.0077719148936170185,139.0
1138,5,f_248,-0.004265531914893608,0.0065
563,1,f_341,0.01201288997522925,5.9046
563,2,f_446,-0.011999999999999983,0.9937
563,3,f_175,-0.011999999999999983,0.6583
563,4,f_058,-0.011999999999999983,4.4937
563,5,f_066,-0.007999999999999993,727.4027
1541,1,f_425,0.011255538227917215,11.4608
1541,2,f_033,-0.008,8.3267
1541,3,f_035,0.004,63.9771
1541,4,f_438,0.004,66.9767
1541,5,f_351,-0.004,0.008
1098,1,f_007,-0.008,0.1203
1098,2,f_216,0.007634099961789733,0.179
1098,3,f_552,-0.007368258859784281,0.3581
1098,4,f_215,0.0040000000000000036,0.1143
1098,5,f_432,0.0040000000000000036,27.3428
187,1,f_103,0.023758297872340406,-0.0018
187,2,f_064,0.023492765957446787,39.5164
187,3,f_058,-0.019336073920534075,4.45
187,4,f_445,-0.01200000000000001,0.4182
187,5,f_065,0.011999999999999983,49.9263
786,1,f_033,-0.019999999999999997,8.3006
786,2,f_028,-0.012000000000000004,73.6889
786,3,f_250,-0.011209425071972472,48.709
786,4,f_163,0.008,0.211
786,5,f_195,-0.008,0.2
228,1,f_205,0.02748595744680854,13.31
228,2,f_064,0.019652765957446833,41.8473
228,3,f_103,0.015999999999999986,-0.0049
228,4,f_341,0.015731063829787256,3.5894
228,5,f_065,0.015689633660697228,52.5657
18,1,f_103,0.015159148936170215,-0.0052
18,2,f_416,-0.011869947275922665,4.3793
18,3,f_268,-0.007999999999999993,36.442
18,4,f_377,-0.007999999999999993,0.0019
18,5,f_102,-0.007999999999999993,0.0373
674,1,f_317,-0.008,0.2648
674,2,f_033,-0.008,8.3331
674,3,f_021,0.007748085106382977,-5249.25
674,4,f_103,0.00771404255319149,-0.0082
674,5,f_377,-0.0040000000000000036,0.0019
905,1,f_213,-0.01200000000000001,0.0066
905,2,f_351,-0.011999999999999997,0.0029
905,3,f_286,-0.008000000000000007,22.1841
905,4,f_331,0.008,0.1065
905,5,f_490,0.008,23.1934
176,1,f_064,0.01573446808510638,33.1245
176,2,f_459,-0.011999999999999997,1.6746
176,3,f_200,-0.011999999999999997,12.24
176,4,f_477,-0.011999999999999997,2.9643
176,5,f_460,-0.011857205817540767,13.4659
352,1,f_348,0.016000000000000007,0.0592
352,2,f_130,-0.007849775271297946,0.6518
352,3,f_059,0.007845654779742292,6.3364
352,4,f_487,-0.0040000000000000036,0.0
352,5,f_549,-0.0040000000000000036,1.0509
887,1,f_281,0.012000000000000004,0.0116
887,2,f_336,0.007703829787234044,9.7387
887,3,f_200,0.007421276595744687,23.24
887,4,f_542,0.006647212694798267,0.1066
887,5,f_213,-0.0040000000000000036,0.0217
173,1,f_510,0.019004229342464624,160.0
173,2,f_059,0.01585061753742159,26.0509
173,3,f_031,-0.015727319149813998,4.6918
173,4,f_335,-0.008000000000000007,1.5614
173,5,f_420,0.007659574468085101,9.5641
1407,1,f_033,-0.008,8.2963
1407,2,f_031,-0.008,3.2527
1407,3,f_446,-0.008,0.9151
1407,4,f_223,-0.008,73.5779
1407,5,f_205,-0.008,4.17
1352,1,f_175,-0.008,0.6553
1352,2,f_574,0.0040000000000000105,3.4925
1352,3,f_250,0.0040000000000000105,34.2129
1352,4,f_290,0.0040000000000000105,0.1207
1352,5,f_018,0.0040000000000000105,188.5466
520,1,f_205,-0.011805957446808513,4.55
520,2,f_431,-0.011697021276595741,8.7419
520,3,f_527,-0.01168669705760464,8.9418
520,4,f_510,-0.008,119.174
520,5,f_368,-0.007741276595744674,0.0024
834,1,f_014,0.01200000000000001,3.448
834,2,f_586,0.011257872340425523,0.0545
834,3,f_316,0.008000000000000007,5.009
834,4,f_175,-0.007999999999999993,0.6522
834,5,f_001,-0.007999999999999993,2435.34
464,1,f_254,-0.01199999999999999,0.0354
464,2,f_341,0.00825191489361702,3.3149
464,3,f_208,-0.007999999999999993,106.253
464,4,f_460,-0.007869947275922669,9.6613
464,5,f_255,-0.004797047970479702,0.6452
476,1,f_059,0.011748085106382977,9.4864
476,2,f_563,-0.008000000000000007,0.8092
476,3,f_174,-0.008000000000000007,0.4023
476,4,f_078,0.008,-0.0654
476,5,f_065,0.008,36.6135
515,1,f_103,0.016000000000000028,-0.0081
515,2,f_125,-0.015703829787234003,1.418
515,3,f_059,0.01403709622752064,9.2827
515,4,f_117,-0.01212642669007899,59.8385
515,5,f_135,-0.011999999999999983,308.0
953,1,f_130,-0.012000000000000004,0.5949
953,2,f_122,-0.011999999999999997,6.086
953,3,f_577,-0.011734468085106392,17.0028
953,4,f_121,-0.008000000000000007,15.72
953,5,f_146,0.008,0.0294
440,1,f_417,0.016,3.4708
440,2,f_349,0.008,0.0954
440,3,f_115,0.007458723404255324,647.2282
440,4,f_577,-0.006811565077441704,34.5557
440,5,f_415,0.0040000000000000036,2.4696
872,1,f_033,-0.015349491790461293,8.3542
872,2,f_125,-0.011737872340425524,1.824
872,3,f_130,-0.007999999999999993,0.5952
872,4,f_009,-0.004101341281669141,0.0142
872,5,f_059,0.0040000000000000036,3.0945
392,1,f_021,0.016,-4929.5
392,2,f_213,-0.015999999999999986,0.0142
392,3,f_059,0.011901161059839238,5.0473
392,4,f_351,-0.008000000000000007,0.0068
392,5,f_316,0.007765106382978719,5.2693
512,1,f_175,-0.008,0.6482
512,2,f_250,-0.008,46.236
512,3,f_000,0.004,3008.5
512,4,f_587,0.004,0.0217
512,5,f_554,0.004,0.286
1456,1,f_205,0.009050126778984993,12.5
1456,2,f_511,0.007744680851063834,971.4286
1456,3,f_253,0.007717446808510636,0.0129
1456,4,f_121,-0.007680000000000006,15.7
1456,5,f_522,-0.0075623491552695155,7.2194
287,1,f_059,0.01970241507974428,22.7173
287,2,f_420,0.01200000000000001,2.7002
287,3,f_309,-0.011999999999999997,0.0888
287,4,f_130,-0.011438297872340422,0.6383
287,5,f_172,-0.007999999999999993,0.2411
121,1,f_064,0.03224900126041726,33.0082
121,2,f_065,0.015999999999999986,44.0701
121,3,f_007,-0.011999999999999983,0.1276
121,4,f_075,-0.011999999999999983,-0.0573
121,5,f_059,0.011550200803212868,6.9918
1094,1,f_144,0.008000000000000035,0.0846
1094,2,f_333,0.008000000000000007,6.8807
1094,3,f_336,0.008000000000000007,13.9702
1094,4,f_015,-0.007999999999999993,434.2063
1094,5,f_359,-0.007999999999999965,0.0117
337,1,f_031,-0.008,4.6656
337,2,f_130,-0.006916306168477833,0.6421
337,3,f_205,0.0042553191489361625,10.54
337,4,f_476,-0.0040000000000000036,35.9214
337,5,f_555,-0.0040000000000000036,207.1889
1249,1,f_105,-0.007614497528830311,0.0034
1249,2,f_140,-0.007312735493594569,0.0938
1249,3,f_025,-0.0040000000000000036,1.2597
1249,4,f_287,0.0040000000000000036,0.2197
1249,5,f_431,-0.0040000000000000036,13.3284
629,1,f_310,-0.011862676056338041,0.2619
629,2,f_446,-0.008,0.9033
629,3,f_033,-0.008,8.5459
629,4,f_102,-0.0040000000000000105,0.0777
629,5,f_146,-0.0040000000000000105,0.0939
1397,1,f_064,0.019768510638297904,26.6443
1397,2,f_076,-0.016000000000000014,0.0004
1397,3,f_065,0.015441702127659593,96.3465
1397,4,f_213,-0.011737872340425504,0.0214
1397,5,f_351,-0.011692821368948225,0.0093
748,1,f_047,-0.01139460221444915,0.8924
748,2,f_059,-0.0077344680851063816,-2.3691
748,3,f_320,-0.004302978723404252,0.0273
748,4,f_121,-0.0040000000000000036,15.59
748,5,f_556,-0.0040000000000000036,3.1904
1274,1,f_341,0.011472340425531916,3.7928
1274,2,f_343,-0.008,3.6773
1274,3,f_479,-0.008,2.198
1274,4,f_576,-0.007734468085106375,83.919
1274,5,f_215,-0.0040000000000000036,0.0865
1106,1,f_577,-0.01130474040632054,54.8262
1106,2,f_510,0.011191391475766432,64.5503
1106,3,f_124,-0.007765106382978726,15.69
1106,4,f_161,-0.00745440126883426,1544.0
1106,5,f_483,-0.0040000000000000036,236.9069
691,1,f_446,-0.015748085106382967,0.8333
691,2,f_417,0.01155020080321286,4.4435
691,3,f_175,-0.008,0.5536
691,4,f_563,-0.007693617021276591,0.8867
691,5,f_291,0.007682006468529033,0.007
1537,1,f_061,0.007499574468085104,9.6991
1537,2,f_033,-0.0040000000000000036,8.5529
1537,3,f_455,-0.0040000000000000036,2.9032
1537,4,f_430,-0.0040000000000000036,6.8893
1537,5,f_573,-0.0040000000000000036,0.5545
20,1,f_103,0.01200000000000001,-0.0051
20,2,f_159,-0.011724255319148946,227.0
20,3,f_007,-0.011507987220447297,0.1195
20,4,f_053,-0.008630616907844627,4.668
20,5,f_200,-0.008000000000000007,11.21
496,1,f_368,-0.008,0.0018
496,2,f_217,0.008,0.1367
496,3,f_452,0.008,4.4805
496,4,f_540,0.007754893617021266,3.7545
496,5,f_319,0.0040000000000000036,10.9154
325,1,f_125,-0.020000000000000018,1.39
325,2,f_510,0.01999999999999999,82.5911
325,3,f_205,0.01945872340425528,20.1
325,4,f_124,-0.01200000000000001,15.67
325,5,f_477,0.011999999999999983,13.7105
1099,1,f_078,-0.008,0.0124
1099,2,f_081,0.008,-0.0098
1099,3,f_155,0.00771063829787234,0.4
1099,4,f_587,-0.0077072340425531835,0.0079
1099,5,f_024,-0.007507987220447286,10981.5
502,1,f_446,-0.01200000000000001,0.8656
502,2,f_319,-0.01200000000000001,11.4179
502,3,f_105,-0.01200000000000001,0.0127
502,4,f_310,-0.011758297872340423,0.212
502,5,f_139,-0.008000000000000007,165.9249
611,1,f_511,0.008000000000000004,940.0
611,2,f_159,-0.007999999999999993,151.0
611,3,f_294,-0.007979574468085102,83.8053
611,4,f_430,-0.007717446808510636,2.3422
611,5,f_267,0.0040000000000000036,0.0291
79,1,f_155,0.011588307672852585,0.52
79,2,f_468,0.011185399466811574,18.6263
79,3,f_200,-0.008262127659574459,11.72
79,4,f_143,-0.007999999999999993,0.0056
79,5,f_426,-0.007999999999999993,2.3661
582,1,f_063,0.011999999999999997,18.1719
582,2,f_102,0.01185355094838994,-0.0952
582,3,f_455,0.008000000000000007,4.8247
582,4,f_523,0.008000000000000007,0.0537
582,5,f_155,0.008000000000000007,0.35
1466,1,f_577,0.0076970212765957455,67.4386
1466,2,f_341,0.004,3.406
1466,3,f_475,0.004,2.8175
1466,4,f_496,-0.003999999999999998,12.8972
1466,5,f_317,-0.003999999999999998,0.2483
776,1,f_033,-0.007731063829787235,8.5801
776,2,f_429,0.0040000000000000036,6.8225
776,3,f_434,0.0040000000000000036,15.0725
776,4,f_542,0.0040000000000000036,0.1079
776,5,f_366,0.0040000000000000036,0.0031
518,1,f_059,0.034531273461746656,13.3709
518,2,f_211,0.011123755334281657,0.2225
518,3,f_577,0.010739366337646702,6.244
518,4,f_126,0.008000000000000007,3.955
518,5,f_125,0.008000000000000007,1.418
818,1,f_033,-0.008,8.5003
818,2,f_549,-0.0040000000000000036,2.1898
818,3,f_563,-0.0040000000000000036,0.8533
818,4,f_181,-0.0040000000000000036,0.214
818,5,f_490,-0.0040000000000000036,30.3754
954,1,f_026,-0.008000000000000004,1.8657
954,2,f_174,-0.007751489361702134,0.4195
954,3,f_122,-0.0040000000000000036,6.063
954,4,f_024,-0.0040000000000000036,1537.75
954,5,f_016,-0.0040000000000000036,9.1953
947,1,f_130,-0.008000000000000007,0.5524
947,2,f_122,-0.007717446808510636,5.999
947,3,f_577,-0.0071237553342816465,16.7005
947,4,f_015,-0.0040000000000000036,402.7519
947,5,f_076,-0.0040000000000000036,-0.0045
658,1,f_175,-0.008,0.5729
658,2,f_031,-0.007744680851063834,4.653
658,3,f_424,0.0077344680851063885,1.1053
658,4,f_488,0.00747234042553192,57.8073
658,5,f_021,-0.007123755334281653,-6551.5
939,1,f_577,-0.008,20.3592
939,2,f_430,-0.0040000000000000036,5.6912
939,3,f_468,-0.0040000000000000036,305.0027
939,4,f_335,-0.0040000000000000036,1.5936
939,5,f_473,-0.0040000000000000036,28.4827
855,1,f_445,-0.008,0.4351
855,2,f_561,0.007896150402864819,11.0253
855,3,f_130,-0.007435270534867228,0.6717
855,4,f_143,0.0040000000000000036,0.0028
855,5,f_489,0.0040000000000000036,19.5564
1360,1,f_454,-0.008000000000000021,10.7115
1360,2,f_432,-0.008000000000000021,36.1147
1360,3,f_561,-0.008000000000000021,12.2248
1360,4,f_270,0.007999999999999993,27.4915
1360,5,f_021,0.007999999999999993,-5393.5
178,1,f_146,-0.011999999999999997,0.1197
178,2,f_333,-0.008734876773711722,4.5093
178,3,f_064,0.008000000000000007,33.3573
178,4,f_056,0.008000000000000007,0.9317
178,5,f_068,0.008000000000000007,143.2891
1129,1,f_047,0.010695076997938618,0.4967
1129,2,f_163,0.008,0.157
1129,3,f_199,-0.007999999999999993,5.12
1129,4,f_021,-0.007999999999999993,-5741.75
1129,5,f_081,0.007923416789396169,0.0266
1150,1,f_569,0.007162123385939745,41.9636
1150,2,f_282,0.0040000000000000105,0.0024
1150,3,f_103,0.0040000000000000105,-0.0148
1150,4,f_093,0.0040000000000000036,0.0104
1150,5,f_017,0.0040000000000000036,0.9822
1333,1,f_477,0.019771914893617015,8.6184
1333,2,f_207,-0.011862676056338034,10.14
1333,3,f_059,0.008292044366564402,6.2636
1333,4,f_135,-0.008000000000000007,124.0
1333,5,f_090,-0.008000000000000007,8989.5801
457,1,f_205,0.023761702127659587,320.05
457,2,f_062,-0.012431561996779389,287.1509
457,3,f_286,-0.011754893617021284,1.7263
457,4,f_064,0.011183627459740081,34.17
457,5,f_182,-0.009252830188679256,16.08
1375,1,f_103,0.010514634939789214,-0.0073
1375,2,f_200,-0.007999999999999993,13.8
1375,3,f_227,-0.007999999999999993,0.0127
1375,4,f_295,-0.007700425531914898,97.3961
1375,5,f_408,0.00477390659747963,3.6629
1070,1,f_059,0.007999999999999993,4.8791
1070,2,f_455,-0.007999999999999993,2.4628
1070,3,f_129,-0.007999999999999993,-2.553
1070,4,f_000,0.0040000000000000036,2945.66
1070,5,f_411,0.0040000000000000036,3.3317
141,1,f_064,0.04696922177344395,37.9336
141,2,f_063,0.015507987220447286,29.0909
141,3,f_065,0.01200000000000001,50.0217
141,4,f_103,0.01200000000000001,-0.0045
141,5,f_510,0.011751489361702144,103.8674
1268,1,f_307,-0.012000000000000004,0.0683
1268,2,f_488,0.01168669705760464,51.5337
1268,3,f_162,0.008000000000000007,16595.0
1268,4,f_130,-0.008,0.6778
1268,5,f_122,-0.008,4.269
1344,1,f_455,-0.008,2.1367
1344,2,f_200,-0.008,7.33
1344,3,f_428,-0.008,9.8811
1344,4,f_454,-0.008,14.1817
1344,5,f_497,-0.007737872340425528,20.4416
1396,1,f_341,0.01552602081665333,4.197
1396,2,f_182,-0.008,14.78
1396,3,f_205,0.007792340425531917,12.57
1396,4,f_542,-0.007703829787234044,0.1139
1396,5,f_317,-0.007680000000000013,0.2456
932,1,f_333,-0.008000000000000007,4.944
932,2,f_589,-0.0040000000000000036,116.6826
932,3,f_122,-0.0040000000000000036,6.063
932,4,f_344,-0.0040000000000000036,7.9523
932,5,f_216,-0.0040000000000000036,0.092
1036,1,f_341,0.01514997236168577,3.9688
1036,2,f_452,-0.004581091468101463,7.0885
1036,3,f_417,-0.0040000000000000036,10.0981
1036,4,f_176,-0.0040000000000000036,0.1245
1036,5,f_200,-0.0040000000000000036,9.84
1366,1,f_140,-0.012000000000000004,0.0955
1366,2,f_540,0.007478122513922034,3.4837
1366,3,f_131,-0.0040000000000000036,0.9951
1366,4,f_014,-0.0040000000000000036,11.8035
1366,5,f_549,-0.0040000000000000036,0.8404
865,1,f_577,-0.015438297872340433,17.6552
865,2,f_033,-0.008,8.3273
865,3,f_021,0.007999999999999993,-5348.75
865,4,f_274,-0.007748085106382974,293.4583
865,5,f_527,-0.0040000000000000036,2.5095
1479,1,f_351,-0.010932570886369827,0.0094
1479,2,f_021,0.008,-5115.25
1479,3,f_336,0.008,10.6666
1479,4,f_199,0.0077344680851063885,21.23
1479,5,f_577,-0.007501995211492432,21.7713
1271,1,f_103,0.015226093402520374,-0.0078
1271,2,f_132,0.01174127659574467,2.1911
1271,3,f_155,-0.008000000000000021,0.66
1271,4,f_304,-0.008000000000000021,0.239
1271,5,f_486,-0.008000000000000021,723.622
579,1,f_351,-0.014847563227619452,0.0076
579,2,f_021,0.007901161059839235,-5410.0
579,3,f_153,0.0077719148936170185,0.0043
579,4,f_549,-0.007430830039525695,2.136
579,5,f_490,0.003999999999999997,32.944
524,1,f_577,-0.008,55.411
524,2,f_452,0.008,4.3348
524,3,f_424,-0.006908811913566279,3.51
524,4,f_321,-0.0040000000000000036,2.9255
524,5,f_066,-0.0040000000000000036,716.9754
793,1,f_323,-0.008000000000000007,3.1536
793,2,f_205,0.007999999999999993,13.25
793,3,f_160,0.007999999999999993,802.0
793,4,f_166,0.007799148936170203,1.4
793,5,f_420,0.007737872340425514,2.4361
862,1,f_577,-0.01574127659574468,19.0062
862,2,f_125,-0.007782127659574464,1.607
862,3,f_282,0.00775489361702128,0.0088
862,4,f_033,-0.007741276595744681,8.272
862,5,f_339,0.007597441162355202,12.2961
978,1,f_213,-0.015765106382978723,0.0154
978,2,f_035,-0.012,64.5531
978,3,f_130,-0.012,0.5882
978,4,f_205,-0.007720851063829786,11.51
978,5,f_434,0.0040000000000000036,8.0406
635,1,f_341,0.023765106382978726,4.4041
635,2,f_340,-0.011860854249229419,0.1572
635,3,f_407,-0.008000000000000007,0.7079
635,4,f_033,-0.008000000000000007,8.5788
635,5,f_425,0.007999999999999993,13.7367
912,1,f_008,-0.008000000000000007,1.3527
912,2,f_143,-0.008000000000000007,0.0064
912,3,f_021,0.007617504051863851,-5335.0
912,4,f_475,0.007186366793674341,5.0669
912,5,f_213,-0.004382495948136153,0.0333
750,1,f_341,0.008000000000000021,2.7975
750,2,f_062,0.008000000000000021,95.8909
750,3,f_309,-0.007999999999999993,0.0908
750,4,f_460,-0.007857205817540777,17.7238
750,5,f_218,0.007765106382978726,2.0052
1441,1,f_021,0.008,-5264.5
1441,2,f_037,-0.004,66.0643
1441,3,f_056,-0.004,0.8766
1441,4,f_033,-0.004,8.2061
1441,5,f_366,-0.004,0.0031
1309,1,f_454,-0.011748085106382977,14.8629
1309,2,f_216,0.011100343011829439,0.15
1309,3,f_480,-0.008000000000000007,107.9388
1309,4,f_028,-0.008000000000000007,73.1444
1309,5,f_033,-0.008000000000000007,8.5735
306,1,f_059,0.019788936170212768,23.2655
306,2,f_351,-0.011999999999999997,0.0095
306,3,f_213,-0.008467948717948717,0.0218
306,4,f_172,-0.008234893617021288,0.2411
306,5,f_294,0.008000000000000007,427.0655
1531,1,f_169,-0.012000000000000004,0.769
1531,2,f_377,-0.008,0.0019
1531,3,f_130,-0.008,0.6595
1531,4,f_120,-0.0040000000000000036,6.4947
1531,5,f_425,-0.0040000000000000036,2.6212
769,1,f_103,0.011424680851063837,-0.0028
769,2,f_001,-0.008000000000000007,2368.34
769,3,f_213,-0.008000000000000007,0.0231
769,4,f_468,0.007999999999999993,66.147
769,5,f_341,0.007727659574468096,3.9223
1305,1,f_103,0.016000000000000014,-0.0087
1305,2,f_280,-0.011999999999999983,0.0253
1305,3,f_132,0.011741276595744685,2.1911
1305,4,f_014,0.008000000000000007,4.7356
1305,5,f_316,0.008000000000000007,4.9714
1283,1,f_577,-0.011501995211492436,20.0671
1283,2,f_432,-0.008000000000000021,18.4607
1283,3,f_124,-0.007903657448706511,15.62
1283,4,f_545,-0.007768510638297879,10.4879
1283,5,f_104,0.007714042553191483,-0.0021
326,1,f_059,0.043233853006681505,14.75
326,2,f_031,-0.032,4.6686
326,3,f_477,0.02372425531914893,9.9885
326,4,f_033,-0.01999999999999999,8.531
326,5,f_205,0.015792340425531903,15.69
458,1,f_180,-0.008,21.62
458,2,f_121,-0.008,15.72
458,3,f_393,-0.008,0.2051
458,4,f_021,0.008,-5183.0
458,5,f_333,0.008,6.8021
9,1,f_477,0.011685829452621324,16.9701
9,2,f_103,0.011513988808952852,-0.0073
9,3,f_444,-0.00799999999999998,1.0969
9,4,f_333,-0.00799999999999998,4.6386
9,5,f_307,-0.0077344680851063885,0.1665
615,1,f_275,-0.012000000000000004,0.0383
615,2,f_122,-0.008,4.332
615,3,f_351,-0.007177960534521903,0.0141
615,4,f_007,-0.0040000000000000036,0.1234
615,5,f_084,-0.0040000000000000036,0.1357
1208,1,f_081,0.012195757214928084,0.0225
1208,2,f_059,-0.01200000000000001,-3.01
1208,3,f_015,-0.008000000000000007,401.6595
1208,4,f_544,-0.008000000000000007,0.0021
1208,5,f_028,-0.008000000000000007,75.2667
936,1,f_129,-0.011999999999999993,-3.496
936,2,f_130,-0.011484076433121018,0.5638
936,3,f_028,-0.007778723404255318,75.5556
936,4,f_033,-0.007731063829787232,8.5571
936,5,f_118,0.004,0.6055
1350,1,f_290,0.008,0.1244
1350,2,f_281,-0.007086234897488421,0.0257
1350,3,f_408,0.0040000000000000036,3.6629
1350,4,f_298,0.0040000000000000036,0.0798
1350,5,f_574,0.0040000000000000036,3.4925
1222,1,f_033,-0.01200000000000001,8.3808
1222,2,f_132,0.011999999999999997,2.1996
1222,3,f_121,0.011117238844560812,16.03
1222,4,f_488,0.008074893617021281,46.6476
1222,5,f_215,-0.008000000000000007,0.0944
1218,1,f_103,0.019557769949743994,-0.0056
1218,2,f_075,-0.01171744680851064,-0.0291
1218,3,f_524,-0.008000000000000007,2.6269
1218,4,f_469,-0.008000000000000007,4.4788
1218,5,f_468,-0.008000000000000007,0.0
1197,1,f_213,-0.011328798185941048,0.0333
1197,2,f_075,-0.0040000000000000036,-0.0257
1197,3,f_351,-0.0040000000000000036,0.0136
1197,4,f_210,-0.0040000000000000036,0.0943
1197,5,f_549,-0.0040000000000000036,0.2235
5,1,f_059,0.03920524277141299,28.2955
5,2,f_103,0.03411530245836514,-0.0052
5,3,f_310,-0.019920967266293138,0.2839
5,4,f_205,0.012187162432004406,12.32
5,5,f_091,-0.01200000000000001,-0.113
307,1,f_205,0.01176510638297873,12.44
307,2,f_064,0.01167319148936171,27.8309
307,3,f_446,-0.008,0.9883
307,4,f_467,-0.008,2.0939
307,5,f_341,0.008,3.7986
336,1,f_059,0.012017021276595749,5.8091
336,2,f_064,0.008265531914893598,34.1909
336,3,f_065,-0.008242347305806419,38.9877
336,4,f_499,-0.007999999999999993,676.9231
336,5,f_137,-0.007999999999999993,197.3
1052,1,f_129,-0.015741276595744688,-3.119
1052,2,f_275,-0.012000000000000025,0.0341
1052,3,f_015,-0.0115320512820513,400.5376
1052,4,f_365,-0.008000000000000021,0.0027
1052,5,f_474,-0.008000000000000021,22.1864
1357,1,f_197,-0.008000000000000007,14.23
1357,2,f_287,0.007999999999999993,0.2238
1357,3,f_155,-0.007744680851063834,0.35
1357,4,f_059,0.007736249366258996,-4.8609
1357,5,f_405,0.007714042553191483,0.01
1364,1,f_103,0.027220268078319565,-0.0064
1364,2,f_452,0.01973787234042554,4.4176
1364,3,f_562,-0.015999999999999986,279.47
1364,4,f_227,-0.011999999999999983,0.011
1364,5,f_121,-0.011679999999999996,15.7
1382,1,f_156,-0.008,0.0238
1382,2,f_316,0.008,4.8265
1382,3,f_488,0.007741276595744681,56.4885
1382,4,f_008,-0.007532051282051283,1.2877
1382,5,f_076,0.0040000000000000036,-0.031
1245,1,f_499,-0.008000000000000007,672.3404
1245,2,f_460,0.007999999999999986,15.5744
1245,3,f_081,0.007999999999999986,-0.0097
1245,4,f_014,0.007999999999999986,5.8585
1245,5,f_129,0.007069570296203573,-2.033
640,1,f_365,-0.011367368171895965,0.0024
640,2,f_031,-0.008,4.6586
640,3,f_341,0.008,3.7186
640,4,f_477,0.008,8.9009
640,5,f_429,-0.0040000000000000036,2.2561
1390,1,f_446,-0.011731063829787235,0.9462
1390,2,f_173,-0.004,0.6142
1390,3,f_135,-0.004,212.0
1390,4,f_213,-0.004,0.0357
1390,5,f_223,-0.004,110.3033
576,1,f_510,0.007999999999999993,54.9102
576,2,f_468,-0.007999999999999993,600.6613
576,3,f_352,-0.0077480851063829875,0.0165
576,4,f_541,0.0076336633663366266,13.3877
576,5,f_153,0.007618136723046981,0.0042
1295,1,f_483,-0.008,474.6154
1295,2,f_006,-0.008,112.1367
1295,3,f_175,-0.007999999999999986,0.6553
1295,4,f_021,0.007710638297872351,-5194.75
1295,5,f_037,-0.007496012759170632,66.432
550,1,f_488,0.01138579067990833,0.0
550,2,f_099,0.008000000000000007,0.1395
550,3,f_153,0.007771914893617032,0.004
550,4,f_180,0.007737872340425542,15.51
550,5,f_137,-0.007724255319148929,203.7
372,1,f_250,-0.008000000000000007,70.2481
372,2,f_377,-0.008000000000000007,0.0019
372,3,f_022,-0.008000000000000007,3089.5
372,4,f_103,0.007999999999999993,-0.0085
372,5,f_025,-0.007737872340425528,0.9748
1499,1,f_279,0.007907390917186112,0.015
1499,2,f_546,0.0040000000000000036,0.4936
1499,3,f_082,0.0040000000000000036,-0.0549
1499,4,f_036,0.0040000000000000036,49.7289
1499,5,f_210,0.0040000000000000036,0.1074
231,1,f_160,-0.008,267.0
231,2,f_300,-0.008,0.1975
231,3,f_459,-0.007765106382978719,1.1979
231,4,f_577,-0.0077344680851063816,23.3076
231,5,f_455,-0.007703829787234044,2.1472
672,1,f_454,-0.008,17.1559
672,2,f_213,-0.007920967266293134,0.0231
